token	normalised
nostre	nostre
t̃re	terre
mar	mar
i	i
reciut	reciut
le	le
gant	gant
vuedes	vuedes
de	de
roie	roie
lait	lait
corre	corre
aesꝑon	aesperon
li	li
uns	uns
des	des
freres	freres
oncles	oncles
fu	fu
b	berneçon
bien	bien
fu	fu
armes	armés
sor	sor
i	un
destrier	destrier
gascon	gascon
sor	sor
son	son
escu	escu
ala	ala
ferir	ferir
simon	simon
parent	parent
r̃	raoul
ala	ala
clere	clere
facon	façon
desous	desous
la	la
boucle	boucle
li	li
ꝑce	perce
le	le
blazon	blazon
el	el
cors	cors
li	li
met	met
le	le
pan	pan
del	del
ꝯfanõ	confanon
tant	tant
ꝯtint	contint
lanste	lanste
labat	labat
mort	mort
elsablõ	elsablon
s̃quẽtin	saintquentin
crie	crie
ferez	ferez
auant	avant
baron	baron
	
mar	mar
pͥst	prist
r̃	raous
de	de
no	no
t̃re	terre
le	le
don	don
tuit	tuit
i	i
morrõt	morront
li	li
enciemet	encrieme
felon	felon
	
parla	parla
bataille	bataille
eis	eis
poignant	poignant
loeys	loeys
cest	cest
li	li
plus	plus
iouenes	jovenes
des	des
iiiih	iiiiherbert
fis	fis
mais	mais
desor	desor
toz	toz
estoit	estoit
il	il
de	de
gͣnt	grant
pris	pris
biẽ	bien
fu	fu
armes	armés
sor	sor
ferrãt	ferrant
de	de
paris	paris
qe	qe
li	li
dona	dona
li	li
rois	rois
de	de
s̃denis	saintdenis
ces	ces
ꝑrins	parrins
fu	fu
li	li
rois	rois
de	de
s̃denis	saintdenis
p᷑le	porle
barnaige	barnaige
ueair	veair
	et
agarder	agarder
ay	aÿmers
pͥst	prist
g	guillelme
ademãder	ademander
biaus	biaus
fiz	fiz
dit	dit
il	il
ne	ne
me	me
deuez	devez
celer	celer
qex	qex
hõs	homs
ce	ce
est	est
q̃ie	queje
uois	vois
la	la
ester	ester
ãcele	ancele
saule	saule
deioste	dejoste
ce	ce
piler	piler
	
igͣnt	ungrant
mariẽ	marien
li	li
ueuis	uevis
aucol	aucol
leuer	lever
est	est
ce	ce
deauble	deauble
q̃	que
nos	nos
uoille	voille
tuer	tuer
ie	je
cuit	cuit
guibõ	guiborc
nos	nos
ueo	veo
toz	toz
ãchãter	anchanter
	
dist	etdist
gaĩz	guillelmesainz
est	est
i	uns
bachelez	bachelez
amoi	amoi
le	le
fist	fist
li	li
rois	rois
lois	lois
doner	doner
aĩz	ainz
de	de
sa	sa
force	force
ne	ne
uit	vit
nus	nus
hõ	hom
sõ	son
per	per
mas	mas
tͦp	trop
	
ã	an
cusine	cusine
chaufer	chaufer
le	le
fu	fu
a	a
fere	fere
⁊	et
la	la
char	char
acumer	acumer
formãt	formant
mã	man
poise	poise
q̃	que
ci	ci
li	li
uoi	voi
amer	amer
cels	cels
qͥ	qui
san	san
gabẽt	gabent
li	li
uoit	voit
toz	toz
asotez	asotez
ay	aÿmers
lot	lot
sila	sila
fait	fait
apeler	apeler
deioste	dejoste
lui	lui
uait	vait
sooir	sooir
asoper	asoper
daries	dariés
son	son
dos	dos
fist	fist
son	son
tinel	tinel
poser	poser
cil	cil
damoisel	damoisel
sasãblẽt	sasamblent
p᷑	por
lãbler	lambler
dist	dist
r̃laisies	renoarzlaisiés
mõ	mon
fust	fust
ester	ester
q̃ꝑ	quepar
la	la
foi	foi
q̃ie	queje
doi	doi
deu	deu
p᷑ter	porter
nia	nia
si	si
coite	coite
se	se
li	li
uoi	voi
adeser	adeser
q̃	que
ne	ne
li	li
face	face
chieremãꝯparer	chieremancomparer
de	etde
la	la
teste	teste
ãdous	andous
les	les
iax	iax
cͤuer	crever
lich̃r	lichevalier
le	le
coillẽt	coillent
agaber	agaber
de	etde
fors	fors
uĩ	vin
souãt	sovant
ab̃uer	abrever
tãt	tant
lidonerẽt	lidonerent
tot	tot
lõ	lon
fait	fait
eniuͤr	enivrer
ioste	joste
ayuait	aÿmervait
r̃	renoarz
daries	dariés
sõ	son
dos	dos
mist	mist
si	si
tinel	tinel
gesir	gesir
maĩgier	maingier
li	li
fist	fist
ay	aÿmer
aloisir	aloisir
a	eta
gͣnz	granz
tres	tres
le	le
for	for
uĩ	vin
tͣngletir	trangletir
tãt	tant
lã	lan
donerẽt	donerent
tot	tot
le	le
fõt	font
acordir	açordir
ap̃smaigier	aprésmaigier
fõt	font
le	le
napes	napes
tolir	tolir
r̃pͥdrẽt	renoartpridrent
antr'aus	antraus
	et
acharnir	acharnir
cil	cil
escuer	escüer
le	le
pͥdrent	pridrent
a	a
laidir	laidir
de	de
gͣnz	granz
torchas	torchas
	et
geter	geter
	et
ferir	ferir
glotõ	gloton
dit	dit
tͦp	trop
uos	vos
puis	puis
ꝯsantir	consantir
le	le
tinel	tinel
liue	live
adui	adui
ꝑair	paraïr
qͣnt	quant
il	il
le	le
uoiẽt	voient
sacoillẽt	sacoillent
afuir	afuir
r̃	etrenoarz
ne	ne
pot	pot
nus	nus
ꝯsuir	consuïr
si	si
fiert	fiert
i	un
mabreq̃	mabreque
tot	tot
le	le
fait	fait
croisir	croisir
quauaul	quavaul
la	la
saule	saule
fist	fist
la	la
moĩtie	mointie
gailir	gailir
apres	apres
lamort	lamort
girart	girart
de	de
rosillon	rosillon
vindrent	vindrent
enfrance	enfrance
paiẽ⁊esclauon	paienetesclavon
gaule	gaule
destruistrẽt	destruistrent
ꝑmaluese	parmalvese
reson	reson
de	de
maĩt	maint
ꝓuoire	provoire
pristrẽt	pristrent
le	le
chaperon	chaperon
⁊	et
des	des
mostiers	mostiers
fesoient	fesoient
lor	lor
meson	meson
jmes	unsmes
enuint	envint
lemperere	lemperere
kl̃	charlon
en	en
nodeu	nodeu
sire	sire
cil	cil
del	del
	
desesson	desesson
ont	ont
desconfit	desconfit
paien	paien
et	et
esclauon	esclavon
ta	ta
terre	terre
metẽt	metent
en	en
feu⁊	feuet
encharbon	encharbon
dist	etdist
li	li
roisheruis	roishervis
quel	quel
la	la
feron	feron
&dist	etdist
li	li
duxse	duxse
uos	vos
plest	plest
si	si
iron	iron
la	la
nuit	nuit
seiorne	sejorne
dusqͣ	dusqu'a
laube	laube
esclerier	esclerier
laueissiez	laveissiez
enseler	enseler
maĩt	maint
destrier	destrier
	
loherẽc	loherenc
furent	furent
tuit	tuit
st	prest
decheualch̃	dechevalchier
atant	atant
ez	ez
uos	vos
desanz	desanz
un	un
messagier	messagier
⁊uit	etvit
mart̃	martel
si	si
comence	comence
ahuchier	ahuchier
ha	ha
gentix	gentix
rois	rois
seior	sejor
neta	neta
mestier	mestier
ꝑmoi	parmoi
te	te
mandẽt	mandent
desãz	desanz
ti	ti
cheual̃	chevalier
secorez	secorez
les	les
quil	quil
enont	enont
gͣnt	grant
mestier	mestier
que	que
par	par
un	un
poi	poi
ne	ne
furent	furent
tuit	tuit
pͥs	pris
ier	ier
	
ont	ont
ilbien	ilbien
gent	gent
	
dimoi	dimoi
uoir	voir
messag͛	messagier
oil	oil
beax	beax
sire	sire
par	par
les	les
elz	elz
de	de
mon	mon
chief	chief
il	il
poent	poent
estre	estre
bienlxmillier	bienlxmillier
lor	lor
cheuax	chevax
font	font
gesir	gesir
enz	enz
es	es
mot͛s	motiers
ne	ne
prenent	prenent
home	home
pucele	pucele
ne	ne
moill̃	moillier
que	que
il	il
nefacent	nefacent
ardoir	ardoir
ou	ou
escorch̃	escorchier
certes	certes
descriz	descriz
uos	vos
prendroit	prendroit
gͣnt	grant
pitie	pitié
	et
dit	dit
li	li
rois	rois
bien	bien
nos	nos
poet	poet
dex	dex
aidier	aidier
	
et	et
dist	dist
heruisfilz	hervisfilz
debon	debon
cheual̃	chevalier
fetes	fetes
ꝑtir	partir
uoz	voz
genz	genz
en	en
·ii·moitiez	iimoitiez
droit	droit
uers	vers
sessonsuoldrai	sessonsvoldrai
iecheuach̃	jechevachier
uos	etvos
bons	bons
rois	rois
pensez	pensez
delesploitier	delesploitier
tot	tot
droit	droit
asanz	asanz
por	por
aqͥter	aquiter
uoz	voz
fiez	fiez
por	por
amor	amor
deu	deu
bons	bons
rois	rois
nes	nes
esꝑniez	esparniez
	
combatez	combatez
uosdexuos	vosdexvos
ira	ira
aidier	aidier
les	les
oz	oz
departent	departent
chascũs	chascuns
sẽ÷	senest
tornez	tornez
mart͛uers	marteaxvers
sanz	sanz
tot	tot
droit	droit
sẽ÷	senest
alez	alez
lichauz	lichauz
fu	fu
granzbeax	granzetbeax
fu	fu
liestez	liestez
cez	cez
eues	eves
douces	douces
reperẽt	reperent
eschanelx	eschanelx
agrant	agrant
m͛ueille	merveille
reuerdoiẽt	reverdoient
cil	cil
pre	pré
cil	cil
oiselet	oiselet
chãtent	chantent
esbois	esbois
ramez	ramez
kl̃cheualche	charleschevalche
qui	qui
auoit	avoit
peine	peine
assez	assez
	
enlariuiere	enlariviere
dyone	dyone
enest	enest
entrez	entrez
apres	aprés
lamort	lamort
girart	girart
de	de
roucillon	roucillon
vinrẽt	vinrent
en	en
francep̃esclauon	francepaienetesclavon
gailles	gailles
destruirẽt	destruirent
ꝑ	par
mauuaiseraison	mauvaiseraison
demaĩt	demaint
preuoire	prevoire
pͥnrẽt	prinrent
les	les
chepirõs	chepirons
des	etdes
mostiers	mostiers
faisoiẽt	faisoient
les	les
maisons	maisons
·j·mes	unsmes
en	en
vint	vint
droitemet	droitement
a	a
k̃	charlon
enon	enon
deu	deu
sire	sire
ens	ens
el	el
vaus	vaus
desissõs	desissons
ont	ont
tout	tout
gaitei	gaitei
p̃esclauon	paienetesclavon
ta	ta
t̃re	terre
ont	ont
mise	mise
en	en
feu	feu
	et
en	en
charbõ	charbon
dist	etdist
li	li
rois	rois
h̃ui	hervis
q̃l	qel
laferons	laferons
	
voir	voir
dist	dist
li	li
dus	dus
ce	ce
deu	deu
plait	plait
ciirons	ciirons
	
lanuit	lanuit
seiornẽt	sejornent
j᷒qͣ	jusq'a
laubeesclar̃	laubeesclarier
lai	lai
veissies	veïssiés
enceleir	enceleir
tãt	tant
destr̃	destrier
loherant	loherant
furẽt	furent
tot	tot
pres	pres
decheuauch̃	dechevauchier
atant	atant
eis	eis
v᷒	vos
de	de
cens·j·	censun
mesagier	mesagier
⁊vit	etvit
le	le
roi	roi
ci	ci
ꝯmance	commance
a	a
huchier	huchier
he	he
sire	sire
rois	rois
seiors	sejors
ni	ni
ai	ai
mestier	mestier
	
ꝑmoi	parmoi
te	te
mandẽt	mandent
de	de
sens	sens
li	li
ch̃r	chevalier
secoureis	secoureis
les	les
qͥlen	qilen
õt	ont
gͣnt	grant
mest̃r	mestier
ont	ont
il	il
gͣnt	grant
gent	gent
di	di
le	le
moi	moi
mesag̃s	mesagiers
	
oilbiaus	oïlbiaus
sireꝑ	sirepar
les	les
eus	eus
de	de
mõ	mon
chief	chief
il	il
pueẽt	pueent
estre	estre
bien	bien
lxmiliers	lxmiliers
lor	lor
cheuaus	chevaus
fõt	font
gesir	gesir
ensaĩs	ensains
most̃rs	mostiers
	
neprannẽt	neprannent
hõme	homme
puicelle	puicelle
ne	ne
moill̃	moillier
q̃il	qeil
ne	ne
faissẽt	faissent
ardoir	ardoir
	et
escorchier	escorchier
sertes	sertes
des	des
gens	gens
v᷒	vos
panroit	panroit
gͣns	grans
pities	pitiés
	
dist	etdist
lirois	lirois
or	or
nos	nos
pust	pust
deus	deus
aidier	aidier
	
faites	faites
vos	vos
gens	gens
seureir	sevreir
en	en
·ii·	ii
moities	moitiés
	
droit	droit
ṽs	vers
sissons	sissons
vouroie	vouroie
repairier	repairier
v᷒	etvos
bons	bons
rois	rois
penceis	penceis
delesploitier	delesploitier
tout	tout
droit	droit
ṽs	vers
cens	cens
p᷑aq̃teir	poraqiteir
vos	vos
fies	fiés
p᷑deu	pordeu
bons	bons
rois	rois
panceis	panceis
delesploitier	delesploitier
ꝯbateis	combateis
vosdeus	vosdeus
v᷒	vos
irai	irai
aidier	aidier
	
les	les
os	os
deꝑtent	departent
chacuns	chacuns
sen	sen
÷	est
aleis	aleis
tout	tout
droit	droit
ṽs	vers
cens	cens
sen	sen
÷mart̃	estmarteax
li	li
iors	jors
fut	fut
biaus	biaus
ci	ci
fut	fut
chaus	chaus
li	li
est	est[eis]
ses	ses
jaues	iaves
douces	douces
retraiẽt	retraient
ains	ains
chen	chen[eis]
agrant	agrant
m̃ueille	merveille
renṽdissẽt	renverdissent
liprei	liprei[s]
sil	sil
osiaul	osiaul
chantẽt	chantent
auaul	avaul
ces	ces
pins	pins
ran	ra[meis]
k̃	charles
cheuauche	chevauche
qͥ	qi
auoit	avoit
poĩne	poinne
asseis	asseis
	
en	en
la	la
riuiere	riviere
daine÷	daineest
ariueis	ariveis
	
los	los
ac	ac
sotz	sotz
mont	mont
ameli	ameli
totz	totz
dissendutz	dissendutz
eno	eno
fo	fo
anc	anc
castels	castels
milhs	milhs
requesutz	requesutz
ni	ni
ꝑ	per
aquels	aquels
dedins	dedins
milhs	milhs
requesutzdefendutz	requesutzdefendutz
grans	grans
es	es
lo	lo
poders	poders
·k̃·	charle
e	e
sauertutz	savertutz
alos	alos
ꝑ	per
drecha	drecha
forsa	forsa
totz	totz
conquesutz	conquesutz
sus	sus
en	en
lausor	lausor
capdulh	capdulh
es	es
dissendutz	dissendutz
molt	molt
tost	tost
sen	sen
conret	conret
k	carles
lo	lo
reis	reis
non	non
ac	ac
ab	ab
si	si
sos	sos
ornes	ornes
ni	ni
sos	sos
marqueis	marqueis
ni	ni
non	non
ac	ac
dels	dels
baros	baros
for	for
sos	sos
plaideis	plaideis
non	non
cuiet	cujet
de	de
g	girart
guerra	guerra
fezes	fezes
ni	ni
non	non
ac	ac
mor	mor
·iii·m·	iiim
de	de
purs	purs
frances	frances
mas	mas
milhs	milhs
adobatz	adobatz
ornes	ornes
non	non
ac	ac
anc	anc
reis	reis
de	de
lor	lor
brunhas	brunhas
safradas	safradas
de	de
lor	lor
gran	gran
pͥs	pris
lansas	lansas
egonfainos	egonfainos
e	e
escutz	escutz
beis	beis
bos	bos
cauals	cavals
ecorsiers	ecorsiers
e	e
espaneis	espaneis
ab	ab
aquestas	aquestas
paraulas	paraulas
lai	lai
intͣreis	intrareis
g	girarz
fara	fara
feunia	feunia
mas	mas
ben	ben
lhi·n	lhin
pres	pres
sobre	sobre
g	girart
los	los
guida	guida
coms	coms
abrreis	abrreis
tolt	tolt
lhian	lhian
molt	mont
ameli	ameli
que	que
tenc	tenc
lonxs	lonxs
dis	dis
totz	totz
an	an
ꝑpres	perpres
los	los
murs	murs
els	els
borcs	borcs
paues	paves
dolens	dolens
en	en
er	er
soguisfolchiersabeis	soguisfolchiersabeis
atal	atal
enuenra	envenra
mals	mals
que	que
nola	nola
ques	ques
atort	atort
ner	ner
cofundutz	cofundutz
f	folche
e	e
landreis	landreis
al	al
·v·iorn	vjorn
en	en
ac	ac
g	girarz
un	un
mes	mes
al	al
noue	nove
se	se
combato	combato
el	el
coms	coms
el	el
reis	reis
sobre	sobre
g	girart
ac	ac
k	carles
quart	quart
giorn	jorn
iagut	jagut
eson	eson
amontameli	amontameli
quelha	quelha
tolgut	tolgut
al	al
·v·iorn	vjorn
nac	nac
mes	mes
g	girarz
agut	agut
quelh	quelh
ditz	ditz
demontameli	demontameli
quelha	quelha
tolgut	tolgut
vet	vet
louos	lovos
tan	tan
dolen	dolen
e	e
irascut	irascut
quel	quel
coms	coms
no	no
ditz	ditz
paraula	paraula
a	a
renascut	renascut
entro	entro
que	que
uiuenir	vivenir
f	folcon
son	son
drut	drut
fcosselha	folchecosselha
me	me
se	se
dieus	dieus
taiut	tajut
de	de
k	carle
que	que
me	me
te	te
ꝑ	per
recreut	recreut
tolt	tolt
ma	ma
demontameli	demontameli
lo	lo
puh	puh
agut	agut
ecuia	ecuja
me	me
auer	aver
tot	tot
cofundut	cofundut
mas	mas
non	non
o	o
a	a
enquera	enquera
miga	miga
so	so
cuh	cuh
·vii·ans	viians
en	en
agues	agues
ieu	ieu
mo	mo
fieu	fieu
ꝑdut	perdut
	()
grans	grans
fut	fut
	et
fors	fors
	et
perillox	perillox
lestor	lestor
detant	detant
degent	degent
neui	nevi
honq̃s	honques
gͥgnor	grignor
biẽ	bien
sedefandent	sedefandent
li	li
nobile	nobile
contor	contor
petit	petit
estoient	estoient
mais	mais
ml̃t	molt
orent	orent
valor	valor
chasꝯs	chascons
tenoit	tenoit
lou	lou
bon	bon
branc	branc
decolor	decolor
niot	niot
si	si
grant	grant
alement	alement
traitor	traitor
sun	sun
daus	daus
lofiert	lofiert
sorliame	sorliame
point	point
aflor	aflor
q̃ne	quene
locie	locïe
sans	sans
nul	nul
autre	autre
restor	restor
cui	cui
chaut	chaut
deceu	deceu
que	que
poi	poi
ia	ia
deslor	deslor
q̃trop	quetrop
estoient	estoient
li	li
cuũt	cuvert
traitor	traitor
deus	deus
gart	gart
nos	nos
contes	contes
par	par
sa	sa
dolcor	dolçor
	
nepuent	nepüent
mais	mais
plus	plus
andur̃	andurer
lestor	lestor
car	car
ligloton	ligloton
lor	lor
ont	ont
ocis	ocis
lou	lou
jor	jor
lors	lors
escuiers	escuiers
dont	dont
il	il
ont	ont
grant	grant
iror	iror
tant	tant
ont	ont
soffert	soffert
linobile	linobile
ꝯtor	contor
les	les
cors	cors
ont	ont
tainz	tainz
de	de
sanc	sanc
	et
desuor	desuor
de	de
lor	lor
escus	escus
niot	niot
remes	remés
plaindor	plaindor
tuit	tuit
sõt	sont
quasse	quassé
lor	lor
hiaume	hiaume
point	point
aflor	aflor
demaillie	etdemaillé
li	li
haub̃	hauber
tot	tot
antor	antor
forment	forment
reclaimẽt	reclaiment
louerai	loverai
cͥator	criator
q̃il	queil
les	les
giet	giet
decest	decest
ior	jor
ahonor	ahonor
nest	nest
pas	pas
m̃uaille	mervaille
sedemort	sedemort
ont	ont
paior	paior
car	car
naure	navré
sont	sont
duremẽt	durement
li	li
plussor	plussor
detelles	detelles
plaies	plaies
dun	dun
grant	grant
est	est
lamenor	lamenor
h	hugues
lor	lor
dist	dist
bellement	bellement
ꝑamor	paramor
seignor	seignor
dist	dist
il	il
pordeu	pordeu
lou	lou
salueor	salveor
tant	tant
con	con
viuons	vivons
maintenõs	maintenons
biẽ	bien
lestor	lestor
q̃nẽ	quenen
aions	aions
honte	honte
ne	ne
deshonor	deshonor
ves	ves
ci	ci
deuent	devent
cem'est	cemest
uisvnetor	visunetor
qͥml̃t	quimolt
est	est
biẽ	bien
fermee	fermee
tot	tot
antor	antor
sepooions	sepooions
auoir	avoir
tant	tant
desejor	desejor
q̃damedeus	quedamedeus
donast	donast
ꝑsadolcor	parsadolçor
q̃fussiens	quefussiens
ens	ens
janauriens	janaurïens
paor	paor
q̃fussiens	quefussiens
pͥs	pris
sans	sans
domage	domage
deslor	deslor
cant	cant
cil	cil
lantendent	lantendent
sireprenent	sireprenent
vigor	vigor
chasꝯs	chascons
lait	lait
core	core
lou	lou
dest̃	destrier
misoldor	misoldor
poignant	poignant
sanuont	sanvont
ꝑdedeles	pardedelés
lator	lator
tant	tant
lor	lor
aida	aida
damedex	damedex
celui	celui
jor	jor
q̃toute	quetoute
ouerte	overte
ont	ont
trouee	trovee
lator	lator
q̃cil	quecil
dedens	dedens
sont	sont
ale	alé
anlabor	anlabor
mort	mort
le	le
trebuce	trebuce
par	par
dales	dalés
·i·	un
grauier	gravier
bien	bien
iferirent	iferirent
no	no
baron	baron
ch̃r	chevalier
plus	plus
de	de
mil	mil
turs	turs
font	font
	
sieles	sieles
widier	widier
ꝑles	parles
cans	cans
gisent	gisent
li	li
mont	mont
	et
li	li
milier	milier
mais	mais
tant	tant
ia	ia
de	de
la	la
gent	gent
lauersier	laversier
se	se
dex	dex
nen	nen
pense	pense
qui	qui
tout	tout
a	a
aiugier	ajugier
mar	mar
virent	virent
onques	onques
cel	cel
estor	estor
ꝯmench̃	commenchier
rois	rois
alestans	alestans
ne	ne
fine	fine
de	de
broch̃	brochier
alidastes	etalidastes
que	que
mar͛	marsiles
ot	ot
chier	chier
rois	rois
aquilans	aquilans
qui	qui
ml̃t	molt
fist	fist
aproisier	aproisier
de	etde
palernesinagons	palernesinagons
li	li
guerriers	guerriers
li	li
rois	rois
mãr	marsileset
si	si
autre	autre
princier	princier
ycriemar	ysorèscriemar
sen	sen
iront	iront
entier	entier
	
atant	atant
brochierent	brochierent
sans	sans
point	point
delatargier	delatargier
lor	etlor
conroi	conroi
les	les
siuent	sivent
par	par
derier	derier
franc	franc
les	les
requirent	requirent
li	li
vasal	vasal
droiturier	droiturier
grans	grans
fu	fu
lestors	lestors
as	as
lances	lances
abaisier	abaisier
sãr	sarasins
traient	traient
as	as
ars	ars
de	de
cor	cor
manier	manier
il	il
sentrasalent	sentrasalent
au	au
traire	traire
	et
au	au
lancier	lancier
francois	francois
rechurent	rechurent
vn	un
mortel	mortel
eꝯbrier	ecombrier
qͣnt	quant
de	de
	
ont	ont
ocis	ocis
gautier	gautier
gerart	gerart
de	de
troiesansiel	troiesetansiel
le	le
pouhier	pouhier
rois	rois
añꝯmence	anséiscommence
a	a
larmoier	larmoier
arier	arier
se	se
traient	traient
ꝑ	par
deles	delés
vn	un
lorier	lorier
ml̃t	molt
iperdirent	iperdirent
no	no
baceler	baceler
legier	legier
sa	sa
gent	gent
ꝯmence	commence
li	li
rois	rois
a	a
araisnier	araisnier
sign᷑dist	signordist
il	il
force	force
n᷒	nous
fait	fait
ploier	ploier
ne	ne
poons	poons
mie	mie
soufrir	soufrir
lestor	lestor
plenier	plenier
il	il
nous	nous
estuet	estuet
ariere	ariere
repairier	repairier
vers	vers
morlig͛	morligane
tout	tout
cel	cel
antiu	antiu
sentier	sentier
senla	senla
cite	cité
nos	nos
poomes	poomes
fichier	fichier
ains	ains
que	que
soit	soit
prise	prise
lor	lor
venderons	venderons
ml̃t	molt
ch̃	chier
yues	yves
biaus	biaus
sireie	sireje
v᷒	vous
pri	pri
	et
requier	requier
v᷒raimõ	vousetraimon
mõ	mon
bon	bon
gonfanonier	gonfanonier
q̃	que
lauantgarde	lavantgarde
facies	faciés
a	a
cest	cest
mier	premier
guis	guis
de	de
borg̃	borgoigneet
mi	mi
millor	millor
archier	archier
venront	venront
arier	arier
p᷑	por
paiens	paiens
detrier	detrier
saues	savés
besoingie	besoingje
v᷒	vous
irai	irai
aidier	aidier
cil	etcil
respondentbien	respondentbien
fait	fait
a	a
otroier	otroier
	
atant	atant
sentornent	sentornent
sans	sans
plus	plus
delatarg͛	delatargier
braiant	braiant
lor	lor
vienent	vienent
li	li
glouton	glouton
losengier	losengier
rois	rois
añ	anséis
quide	quide
uis	vis
esragier	esragier
de	de
cou	çou
quensi	quensi
lestuet	lestuet
lestor	lestor
laissier	laissier
raol	raol
dist	dist
hued̃	huedres
entendes	entendés
maresson	maresson
foriures	forjurés
tost	tost
aub̃ilebourg̃	auberilebourgignon
gascelin	etgascelin
qͥl	qu'il
a	a
acompaĩgnon	acompaingnon
seil	seil
reuiennent	reviennent
iames	jamés
en	en
cest	cest
roiõ	roion
nelor	nelor
donnes	donnés
qͥvaille	quivaille
·i·	un
seul	seul
bouton	bouton
ains	ains
lespendresconsefussent	lespendrésconsefussent
larrõ	larron
sece	sece
nefes	nefes
mort	mort
es	es
sans	sans
raencon	raençon
raolleiure	raollejure
ouil	ouil
vousist	vousist
ou	ou
non	non
deu	deu
dist	dist
la	la
dame	dame
parton	parton
s̃tisme	sainttisme
nõ	non
qͥains	quiains
mes	mes
vit	vit
siencrime	siencrime
felon	felon
qͥforiurast	quiforjurast
son	son
fix	fix
par	par
traison	traïson
qͥport͛	quiporter
doit	doit
son	son
mestre	mestre
gonfanon	gonfanon
leserement	leserement
en	en
ont	ont
pͥs	pris
leglouton	leglouton
p᷒sen	pussen
repaire	repaire
chasꝯ	chascuns
asamesson	asamesson
raol	raol
remeist	remeist
qͥ	qui
coer	coer
ot	ot
debaron	debaron
damedeuiure	damedeujure
qͥvint	quivint
apassion	apassion
qͥl	qu'il
nefaudra	nefaudra
nulior	nuljor
aubourg̃	aubourgignon
cil	cil
leconduie	leconduie
qͥforma	quiforma
lasaron	lasaron
vasent	vasent
li	li
bers	bers
acomte	acomte
desꝑon	desperon
olui	olui
en	en
maĩne	mainne
gasc̃	gascignon
lebaron	lebaron
maĩt	maint
pais	pais
passent	passent
mainte	etmainte
regiõ	region
i᷒q̃nbaiuiere	jusqu'enbaiviere
nifont	nifont
arestoison	arestoison
aramnesbours	aramnesbours
vindrentliꝯpaĩgnon	vindrentlicompaingnon
latint	latint
sa	sa
court	court
rois	rois
orris	orris
lebaron	lebaron
guerre	guerre
lifontesclauon	lifontetesclavon
rous⁊gasfres	etrousetgasfres
cil	cil
encͥsme	encrisme
felon	felon
atant	atant
euous	evous
lebourg͛abandon	lebourgoinabandon
ẽcontre	encontre
vont	vont
ceualier	cevalier
baron	etbaron
por	por
demand̃	demander
qͥ	qui
il	il
est	est
ne	ne
qͥ	qui
non	non
aub̃is	auberis
descent	descent
licortois	licortois
liber	etliber
gascelin	etgascelin
qͥtant	quitant
fet	fet
aloer	alöer
s᷒elpales	suselpalés
leua	leva
·i·	uns
mes	mes
conter	conter
ẽcontre	encontre
vont	vont
li	li
demaĩne	demainne
	et
li	li
per	per
agrant	agrant
merueille	merveille
lecorent	lecorent
esgard̃	esgarder
li	li
rois	rois
meismes	meïsmes
lor	lor
ala	ala
demand̃	demander
seignor	seignor
dontestes	dontestes
gͣrdes	gardés
neme	neme
celes	celés
	
dist	dist
aub͛b̃n	auberisbien
lesauon	lesavon
conter	conter
decelle	decelle
mͣrce	marce
sõmes	sommes
deu͛s	devers
lamer	lamer
deuostre	devostre
g͛re	guerre
oismes	oïsmes
la	la
parler	parler
venu	venu
issõmes	issommes
soudees	soudees
conq̃st͛	conquester
moi	etmoi
meisme	meïsme
en	en
pluseurs	pluseurs
lieus	lieus
naure	navré
mais	mais
ꝑihũ	parjhesu
le	le
roi	roi
de	de
maieste	maiesté
ainc	ainc
pour	pour
rien	rien
nule	nule
noi	noi
lecuer	lecuer
si	si
ire	iré
ꝯiai	comjai
pour	pour
lui	lui
si	si
me	me
doinst	doinst
diex	diex
sante	santé
nest	nest
pas	pas
merueille	merveille
se	se
lauoie	lavoie
ename	enamé
qͣnt	quant
le	le
seusse	seüsse
lez	lez
moi	moi
a	a
mon	mon
coste	costé
lescu	lescu
au	au
col	col
	et
le	le
hiaume	hiaume
freme	fremé
en	eten
son	son
poing	poing
le	le
bon	bon
bran	bran
acere	aceré
je	je
ne	ne
q̃isse	queisse
nule	nule
autre	autre
fermete	fermeté
ci	ci
vous	vous
lairons	lairons
de	de
charlon	charlon
le	le
mẽbre	membré
dou	etdou
duc	duc
namle	namle
ou	ou
ainc	ainc
not	not
faussete	fausseté
des	etdes
francois	françois
qui	qui
ml̃t	moult
sont	sont
tormente	tormenté
dou	dou
roi	roi
corsuble	corsuble
vous	vous
resera	resera
parle	parlé
des	etdes
paiens	paiens
cui	cui
diex	diex
doinst	doinst
maldahe	maldahé
qͥdedenz	quidedenz
roume	roume
en	en
ont	ont
ogier	ogier
mene	mené
livn	liun
deuisent	devisent
quil	quil
ait	ait
lechief	lechief
coupe	coupé
liautre	liautre
dient	dient
con	con
leust	leüst
traynne	traynné
ou	etou
despit	despit
charlemaine	charlemaine
encroe	encroé
mais	mais
gloriande	gloriande
au	au
gent	gent
cors	cors
esmere	esmeré
avers	avers
son	son
pere	pere
tant	tant
fait	fait
	et
deuise	devisé
kogier	kogier
li	li
a	a
baillie	bailliéet
déliuré	délivré
ele	ele
lenmaine	lenmaine
plus	plus
ni	ni
a	a
arreste	arresté
droit	droit
a	a
sa	sa
tente	tente
la	la
lont	lont
enpͥsonne	enprisonné
ele	ele
a	a
ml̃t	moult
b̃n	bien
en	en
son	son
cuer	cuer
